Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
51,No,Travel_Frequently,1426,Sales,29,2,Other,1,1610,3,Female,45,2,4,Manager,3,Married,45690,776730,1,Y,No,45,2,2,80,1,13,1,2,13,4,5,2
60,No,Non-Travel,616,Support,20,2,Human Resources,1,1611,1,Female,175,1,4,Manager,1,Single,34436,1033080,6,Y,No,25,4,3,80,1,32,3,3,5,4,3,1
24,No,Travel_Rarely,1184,Support,5,1,Human Resources,1,1612,3,Male,111,3,5,Developer,3,Married,18547,426581,1,Y,No,11,2,4,80,4,13,4,1,10,10,9,7
23,Yes,Non-Travel,768,Hardware,47,1,Medical,1,1613,1,Female,108,4,2,Laboratory Technician,4,Married,32088,609672,8,Y,Yes,27,3,4,80,1,17,4,3,16,7,6,3
36,No,Travel_Frequently,914,Hardware,32,1,Human Resources,1,1614,2,Female,54,1,1,Manufacturing Director,4,Married,49029,588348,1,Y,No,17,1,3,80,4,11,6,1,9,2,1,5
29,No,Travel_Frequently,438,Human Resources,12,3,Medical,1,1615,3,Female,41,3,3,Human Resources,1,Married,37191,595056,6,Y,Yes,33,2,3,80,1,33,4,2,28,14,7,11
28,Yes,Travel_Rarely,563,Software,15,5,Medical,1,1616,2,Male,195,3,2,Healthcare Representative,3,Divorced,4686,107778,2,Y,Yes,21,2,3,80,2,28,3,4,15,15,6,7
26,No,Non-Travel,248,Software,7,3,Life Sciences,1,1617,1,Male,160,3,3,Healthcare Representative,2,Single,14352,129168,1,Y,Yes,32,3,4,80,3,3,2,3,2,2,1,1
47,Yes,Non-Travel,325,Research & Development,18,5,Human Resources,1,1618,2,Female,38,1,2,Healthcare Representative,2,Married,25913,466434,7,Y,Yes,42,1,1,80,2,4,6,3,2,2,1,2
54,No,Travel_Frequently,368,Support,36,2,Other,1,1619,4,Male,108,1,3,Manufacturing Director,2,Single,28769,546611,2,Y,No,21,3,3,80,3,4,3,1,3,3,2,1
29,Yes,Travel_Rarely,1446,Hardware,26,3,Other,1,1620,2,Female,114,1,1,Manufacturing Director,2,Married,16840,50520,8,Y,No,26,3,4,80,2,35,6,1,16,8,11,3
39,Yes,Travel_Rarely,630,Support,1,4,Technical Degree,1,1621,2,Female,82,2,5,Developer,2,Single,25306,50612,1,Y,No,14,1,4,80,2,2,3,2,1,1,1,1
38,Yes,Travel_Rarely,1079,Sales,38,1,Other,1,1622,3,Male,87,4,2,Healthcare Representative,1,Single,32516,227612,5,Y,No,5,2,1,80,3,18,4,3,14,13,3,2
21,Yes,Travel_Frequently,1452,Support,47,5,Medical,1,1623,4,Female,73,3,4,Sales Executive,4,Married,17139,17139,6,Y,Yes,21,1,3,80,3,30,6,1,14,2,10,7
46,Yes,Non-Travel,1108,Human Resources,6,2,Marketing,1,1624,1,Female,82,4,1,Research Director,1,Divorced,4568,95928,2,Y,No,28,4,2,80,1,11,5,4,10,4,6,10
53,No,Non-Travel,811,Sales,44,2,Marketing,1,1625,2,Female,51,2,1,Research Director,2,Divorced,19914,238968,7,Y,No,14,2,3,80,2,16,5,1,7,2,6,7
57,Yes,Travel_Rarely,787,Software,17,4,Technical Degree,1,1626,3,Female,76,2,2,Sales Executive,4,Married,10022,80176,2,Y,Yes,31,2,2,80,3,35,6,4,1,1,1,1
58,Yes,Non-Travel,1046,Research & Development,15,3,Life Sciences,1,1627,3,Female,35,2,1,Manager,2,Divorced,29848,238784,6,Y,No,3,3,3,80,2,5,2,4,3,2,2,1
37,Yes,Non-Travel,800,Support,50,2,Medical,1,1628,2,Female,84,3,4,Sales Executive,3,Single,50483,807728,6,Y,Yes,6,2,4,80,1,3,1,4,3,3,1,1
49,No,Non-Travel,410,Research & Development,30,2,Life Sciences,1,1629,1,Male,199,1,5,Research Scientist,4,Single,6707,93898,5,Y,Yes,10,3,2,80,1,35,4,4,14,7,12,12
59,No,Non-Travel,503,Software,38,4,Technical Degree,1,1630,1,Male,34,4,5,Research Scientist,3,Single,21342,213420,5,Y,No,3,1,3,80,1,9,4,1,3,1,1,1
34,No,Travel_Frequently,672,Hardware,46,2,Human Resources,1,1631,1,Female,38,4,4,Sales Representative,1,Divorced,35118,456534,5,Y,No,31,4,1,80,2,33,4,2,30,14,2,19
21,Yes,Travel_Rarely,1258,Research & Development,40,2,Other,1,1632,4,Male,87,1,3,Human Resources,2,Divorced,13224,13224,1,Y,No,49,4,2,80,3,16,5,4,3,1,2,2
42,No,Travel_Rarely,787,Research & Development,18,1,Marketing,1,1633,4,Female,86,2,4,Sales Representative,1,Single,50123,150369,7,Y,No,9,4,4,80,4,20,3,4,9,8,6,9
36,No,Travel_Frequently,1102,Hardware,26,1,Human Resources,1,1634,1,Male,199,2,1,Manufacturing Director,2,Single,50336,1308736,8,Y,No,2,1,2,80,4,40,5,2,22,14,19,17
21,No,Travel_Frequently,216,Support,22,3,Human Resources,1,1635,1,Female,160,2,5,Healthcare Representative,1,Divorced,25440,101760,7,Y,No,32,1,1,80,1,34,2,4,6,3,4,2
43,No,Travel_Frequently,1371,Human Resources,11,1,Other,1,1636,4,Female,126,3,1,Manager,3,Divorced,32926,757298,1,Y,Yes,43,4,2,80,2,4,6,1,4,1,2,2
51,No,Travel_Frequently,830,Hardware,17,2,Technical Degree,1,1637,3,Male,98,2,5,Manufacturing Director,1,Married,35351,848424,8,Y,No,48,3,2,80,1,16,5,2,14,12,1,11
29,Yes,Non-Travel,1427,Support,4,3,Human Resources,1,1638,2,Male,103,4,3,Sales Executive,1,Single,13529,121761,6,Y,Yes,2,4,2,80,2,6,5,2,3,1,3,3
27,Yes,Non-Travel,883,Software,1,3,Marketing,1,1639,3,Female,140,3,3,Research Director,2,Married,13664,341600,5,Y,No,36,4,3,80,1,39,6,3,37,30,2,2
59,Yes,Travel_Frequently,1398,Software,41,2,Medical,1,1640,3,Female,86,1,2,Manufacturing Director,3,Married,49185,295110,1,Y,No,35,3,4,80,2,23,4,4,11,8,4,3
39,Yes,Non-Travel,1477,Support,47,2,Marketing,1,1641,2,Male,152,4,5,Healthcare Representative,3,Single,45677,456770,5,Y,No,12,2,1,80,2,31,4,1,9,3,7,8
57,Yes,Travel_Rarely,980,Sales,3,2,Marketing,1,1642,1,Male,79,3,2,Research Director,3,Single,34330,720930,3,Y,Yes,38,2,4,80,2,1,2,4,1,1,1,1
52,No,Non-Travel,102,Human Resources,24,1,Life Sciences,1,1643,3,Male,68,2,2,Developer,3,Divorced,41596,207980,3,Y,No,17,4,3,80,3,21,2,4,19,7,6,16
47,No,Travel_Rarely,929,Software,42,3,Human Resources,1,1644,3,Female,40,1,4,Research Scientist,3,Married,31530,189180,2,Y,Yes,42,1,1,80,2,31,4,3,13,10,11,2
29,No,Travel_Rarely,796,Software,8,3,Human Resources,1,1645,2,Male,149,3,3,Manager,1,Married,2326,6978,5,Y,No,6,4,4,80,2,13,4,4,6,4,6,6
26,Yes,Travel_Frequently,160,Research & Development,48,1,Life Sciences,1,1646,4,Female,90,1,4,Human Resources,4,Divorced,29755,386815,5,Y,Yes,26,1,3,80,2,26,2,2,9,2,2,7
19,No,Non-Travel,777,Software,44,3,Life Sciences,1,1647,1,Male,94,4,5,Human Resources,2,Married,1090,27250,3,Y,Yes,2,4,2,80,4,8,6,2,6,1,1,5
47,No,Travel_Frequently,1409,Support,21,1,Marketing,1,1648,1,Male,121,3,3,Laboratory Technician,2,Divorced,22388,67164,2,Y,Yes,40,2,4,80,4,27,1,2,23,5,8,21
23,Yes,Travel_Frequently,615,Hardware,5,1,Other,1,1649,1,Male,139,2,1,Sales Executive,2,Divorced,16805,50415,7,Y,No,2,1,3,80,1,23,4,3,23,4,21,16
26,No,Travel_Rarely,857,Hardware,38,2,Life Sciences,1,1650,4,Female,127,2,4,Developer,1,Single,9637,106007,3,Y,No,49,2,2,80,2,7,1,3,2,1,2,1
58,No,Non-Travel,1290,Sales,8,1,Technical Degree,1,1651,2,Female,182,2,2,Human Resources,4,Divorced,17646,247044,2,Y,Yes,44,2,1,80,2,9,4,3,8,3,2,6
33,No,Non-Travel,592,Software,1,1,Technical Degree,1,1652,4,Male,88,1,2,Sales Executive,3,Single,42557,766026,3,Y,No,0,3,1,80,4,35,1,1,1,1,1,1
57,No,Non-Travel,897,Support,45,5,Other,1,1653,3,Female,169,4,2,Laboratory Technician,2,Married,5751,172530,1,Y,Yes,33,4,3,80,1,38,3,2,8,7,1,5
41,No,Travel_Rarely,387,Research & Development,4,5,Other,1,1654,4,Male,145,1,2,Healthcare Representative,4,Divorced,38355,76710,6,Y,Yes,10,4,3,80,2,26,6,1,26,12,5,14
34,Yes,Travel_Rarely,1256,Research & Development,13,1,Medical,1,1655,1,Male,69,1,4,Human Resources,2,Divorced,46495,1348355,7,Y,Yes,5,1,3,80,4,36,4,3,15,11,3,12
59,No,Travel_Frequently,1370,Support,5,2,Other,1,1656,3,Female,140,4,2,Laboratory Technician,1,Single,9174,165132,0,Y,Yes,49,3,4,80,2,17,4,1,11,3,9,11
52,Yes,Non-Travel,1472,Software,42,5,Human Resources,1,1657,1,Female,196,3,2,Manufacturing Director,1,Divorced,18269,292304,3,Y,No,15,1,2,80,1,24,1,2,1,1,1,1
54,Yes,Travel_Frequently,1189,Support,26,4,Marketing,1,1658,3,Male,39,2,2,Laboratory Technician,3,Married,9045,108540,6,Y,No,41,4,4,80,1,37,4,3,18,10,6,3
22,No,Travel_Rarely,623,Research & Development,10,2,Life Sciences,1,1659,3,Female,136,1,5,Healthcare Representative,4,Married,31203,873684,5,Y,Yes,0,3,4,80,4,7,1,3,1,1,1,1
27,Yes,Travel_Rarely,1325,Sales,50,5,Human Resources,1,1660,1,Male,54,4,4,Research Director,1,Single,16181,210353,4,Y,No,32,1,2,80,1,36,5,1,24,10,17,19
23,No,Non-Travel,1308,Human Resources,33,4,Other,1,1661,2,Female,191,1,4,Research Director,4,Married,25779,103116,1,Y,No,20,4,4,80,1,31,4,4,8,8,4,7
40,Yes,Travel_Rarely,1261,Research & Development,2,4,Human Resources,1,1662,1,Female,175,3,2,Sales Executive,4,Divorced,30321,242568,2,Y,Yes,26,3,2,80,2,40,3,4,12,10,10,6
29,No,Non-Travel,529,Hardware,34,2,Other,1,1663,2,Male,84,2,1,Laboratory Technician,3,Divorced,24756,222804,2,Y,Yes,10,4,4,80,2,24,6,1,11,6,9,10
29,Yes,Travel_Rarely,856,Research & Development,7,5,Technical Degree,1,1664,3,Female,82,3,3,Healthcare Representative,2,Married,27294,163764,6,Y,Yes,49,4,2,80,2,33,4,4,3,2,2,3
32,No,Travel_Frequently,950,Research & Development,13,4,Medical,1,1665,3,Male,133,4,2,Human Resources,1,Single,24360,511560,6,Y,No,18,1,4,80,2,17,4,1,1,1,1,1
46,Yes,Travel_Rarely,352,Software,46,4,Medical,1,1666,4,Male,82,3,1,Research Scientist,2,Single,25497,586431,1,Y,No,41,2,3,80,3,17,4,3,9,7,2,3
21,Yes,Non-Travel,303,Hardware,38,3,Marketing,1,1667,2,Male,58,4,4,Developer,2,Married,23160,393720,6,Y,No,47,3,1,80,4,19,1,1,14,5,5,3
41,Yes,Travel_Frequently,438,Support,24,3,Technical Degree,1,1668,3,Female,182,4,4,Research Scientist,2,Married,31476,472140,8,Y,No,43,4,1,80,3,12,2,4,5,2,5,4
35,No,Non-Travel,1088,Human Resources,20,3,Other,1,1669,4,Female,36,4,3,Sales Representative,4,Divorced,49592,1239800,2,Y,Yes,29,3,2,80,3,36,1,1,29,19,16,12
31,Yes,Travel_Rarely,907,Software,38,2,Other,1,1670,4,Male,100,4,4,Sales Representative,2,Single,44300,354400,3,Y,Yes,2,2,4,80,4,1,4,2,1,1,1,1
49,No,Non-Travel,418,Research & Development,43,4,Marketing,1,1671,3,Male,98,4,4,Human Resources,3,Married,11532,265236,3,Y,No,45,4,2,80,2,12,2,3,4,3,4,3
36,Yes,Travel_Rarely,1041,Software,4,4,Human Resources,1,1672,4,Female,137,4,2,Sales Representative,1,Single,10902,109020,4,Y,Yes,7,1,4,80,1,30,1,3,23,19,3,7
32,Yes,Travel_Frequently,1490,Hardware,1,2,Human Resources,1,1673,2,Female,191,1,4,Research Scientist,4,Divorced,3901,117030,1,Y,Yes,37,4,3,80,1,2,5,4,1,1,1,1
20,Yes,Travel_Frequently,949,Research & Development,35,1,Human Resources,1,1674,4,Female,152,2,3,Sales Representative,3,Single,37094,259658,6,Y,No,26,4,4,80,3,1,4,2,1,1,1,1
40,No,Travel_Frequently,195,Support,48,4,Medical,1,1675,1,Male,145,4,1,Human Resources,3,Divorced,22693,90772,7,Y,Yes,48,4,2,80,1,16,6,1,12,7,6,1
45,No,Travel_Rarely,691,Software,9,1,Technical Degree,1,1676,2,Male,70,1,1,Manufacturing Director,2,Divorced,21428,171424,5,Y,Yes,3,1,2,80,2,7,1,2,7,6,4,1
57,No,Non-Travel,278,Human Resources,19,1,Technical Degree,1,1677,3,Female,85,3,4,Manufacturing Director,1,Single,46403,556836,8,Y,No,17,2,4,80,3,21,5,4,21,5,1,17
42,No,Travel_Frequently,1325,Support,4,4,Life Sciences,1,1678,4,Male,110,2,1,Sales Representative,2,Divorced,41596,998304,0,Y,No,5,4,3,80,3,1,6,4,1,1,1,1
32,Yes,Travel_Frequently,1454,Hardware,9,4,Medical,1,1679,1,Male,94,2,5,Sales Executive,3,Divorced,8264,190072,3,Y,No,27,1,4,80,3,39,3,2,31,3,4,22
25,Yes,Travel_Rarely,1192,Software,11,2,Medical,1,1680,2,Female,142,1,5,Research Director,4,Divorced,35561,995708,8,Y,No,43,4,2,80,1,15,5,4,2,1,1,2
55,Yes,Travel_Rarely,562,Software,44,4,Life Sciences,1,1681,1,Male,98,2,2,Healthcare Representative,1,Single,45247,814446,6,Y,Yes,27,2,3,80,2,14,3,3,6,5,2,6
49,No,Travel_Rarely,698,Software,10,4,Other,1,1682,4,Female,199,1,5,Developer,1,Married,32094,32094,3,Y,Yes,45,4,4,80,4,31,6,4,24,16,12,13
31,Yes,Non-Travel,1320,Hardware,18,1,Marketing,1,1683,4,Male,59,2,2,Sales Executive,3,Single,22257,400626,5,Y,No,43,4,3,80,3,3,6,2,3,3,3,2
34,Yes,Non-Travel,1188,Sales,18,2,Other,1,1684,4,Male,118,2,5,Manager,4,Divorced,47925,814725,5,Y,Yes,27,3,1,80,2,28,2,2,4,4,4,3
18,No,Non-Travel,608,Human Resources,36,3,Marketing,1,1685,3,Female,165,3,1,Research Director,4,Single,42459,976557,7,Y,Yes,9,3,4,80,3,24,3,2,4,4,2,2
54,Yes,Travel_Frequently,684,Research & Development,14,2,Medical,1,1686,2,Male,68,1,4,Manager,3,Married,31169,841563,7,Y,No,11,4,3,80,3,28,5,1,28,9,26,15
47,No,Travel_Frequently,774,Human Resources,12,3,Human Resources,1,1687,1,Male,165,4,3,Manager,1,Divorced,17173,343460,7,Y,No,36,4,3,80,2,7,1,4,6,1,4,3
36,No,Travel_Frequently,777,Hardware,5,3,Marketing,1,1688,1,Male,183,2,1,Sales Representative,3,Married,43236,1297080,4,Y,No,6,3,3,80,1,29,3,4,27,4,12,7
55,Yes,Travel_Rarely,1176,Hardware,9,3,Human Resources,1,1689,4,Female,186,4,4,Developer,1,Married,31284,31284,1,Y,Yes,3,4,2,80,1,23,3,4,16,1,12,3
20,Yes,Non-Travel,144,Human Resources,44,3,Technical Degree,1,1690,4,Female,144,2,2,Human Resources,4,Divorced,33910,237370,1,Y,Yes,43,1,4,80,4,39,3,1,33,27,14,6
21,No,Travel_Frequently,958,Support,25,2,Human Resources,1,1691,1,Female,45,3,1,Manufacturing Director,3,Divorced,2590,46620,5,Y,Yes,20,2,3,80,4,33,4,4,6,6,3,2
51,Yes,Non-Travel,882,Software,14,5,Marketing,1,1692,3,Female,78,3,2,Sales Representative,4,Single,26764,722628,7,Y,Yes,44,4,4,80,3,23,6,3,9,8,7,4
42,Yes,Non-Travel,589,Sales,42,5,Human Resources,1,1693,3,Male,148,4,1,Healthcare Representative,4,Single,46034,1334986,4,Y,Yes,26,4,2,80,2,3,4,3,2,2,1,2
25,No,Non-Travel,1026,Sales,22,4,Marketing,1,1694,2,Female,105,1,2,Developer,1,Single,44635,223175,4,Y,Yes,30,4,1,80,3,30,4,1,9,2,6,9
53,Yes,Travel_Rarely,1228,Sales,19,5,Life Sciences,1,1695,3,Male,85,4,2,Sales Representative,3,Divorced,16262,162620,6,Y,Yes,40,1,3,80,1,19,2,2,7,3,7,7
21,No,Travel_Rarely,158,Sales,5,5,Other,1,1696,4,Male,170,3,5,Healthcare Representative,4,Single,17304,34608,3,Y,Yes,0,4,1,80,1,5,2,4,5,4,3,1
48,No,Travel_Rarely,1371,Support,16,5,Other,1,1697,2,Female,105,4,2,Manager,2,Single,14429,274151,8,Y,Yes,10,3,1,80,1,36,3,3,22,5,19,11
44,No,Travel_Frequently,553,Research & Development,46,3,Human Resources,1,1698,4,Male,138,2,4,Healthcare Representative,2,Married,26109,287199,3,Y,No,42,1,2,80,1,24,3,1,10,9,7,3
49,No,Non-Travel,351,Hardware,17,5,Life Sciences,1,1699,4,Male,154,1,2,Developer,4,Married,7710,7710,6,Y,Yes,45,1,4,80,3,30,1,4,4,3,4,2
32,Yes,Travel_Rarely,670,Sales,36,2,Marketing,1,1700,2,Male,164,3,1,Laboratory Technician,4,Married,2646,10584,3,Y,No,24,2,2,80,2,26,2,2,5,3,5,4
49,Yes,Travel_Frequently,416,Research & Development,50,2,Human Resources,1,1701,1,Female,39,2,1,Laboratory Technician,3,Divorced,22438,381446,6,Y,Yes,7,2,2,80,2,27,5,4,11,4,3,1
43,Yes,Travel_Frequently,565,Research & Development,4,3,Human Resources,1,1702,2,Male,194,2,2,Sales Representative,2,Single,11266,101394,2,Y,Yes,34,4,4,80,1,11,4,1,4,2,1,3
57,Yes,Travel_Frequently,872,Sales,5,1,Marketing,1,1703,2,Female,80,4,4,Research Scientist,3,Married,34315,480410,0,Y,Yes,21,3,4,80,3,35,1,1,24,4,8,9
27,Yes,Travel_Rarely,1297,Software,39,1,Technical Degree,1,1704,4,Male,86,3,3,Human Resources,2,Married,7544,128248,4,Y,No,8,4,3,80,4,29,3,4,1,1,1,1
41,Yes,Travel_Frequently,524,Hardware,14,4,Technical Degree,1,1705,3,Male,105,3,2,Laboratory Technician,1,Divorced,41629,166516,5,Y,Yes,2,4,3,80,1,35,4,2,19,15,9,4
47,No,Travel_Frequently,411,Support,29,3,Human Resources,1,1706,3,Female,129,1,5,Manufacturing Director,1,Married,27420,630660,2,Y,Yes,6,1,1,80,3,31,6,2,19,17,5,14
60,No,Travel_Rarely,1201,Software,41,4,Marketing,1,1707,3,Male,167,2,3,Laboratory Technician,3,Divorced,19916,238992,6,Y,Yes,35,4,3,80,4,11,6,3,6,5,1,4
48,Yes,Non-Travel,1301,Research & Development,23,1,Technical Degree,1,1708,4,Male,110,1,4,Research Director,3,Divorced,24181,604525,7,Y,Yes,5,1,2,80,3,12,4,1,9,1,6,4
26,Yes,Travel_Frequently,1272,Research & Development,41,1,Human Resources,1,1709,3,Female,58,2,2,Sales Executive,3,Single,19009,114054,8,Y,Yes,38,2,2,80,4,7,6,4,2,2,1,1
39,No,Travel_Rarely,1387,Research & Development,32,2,Medical,1,1710,1,Female,66,2,4,Healthcare Representative,2,Single,32991,692811,3,Y,No,28,3,4,80,4,16,6,4,14,4,11,2
40,Yes,Travel_Frequently,675,Support,31,4,Medical,1,1711,4,Female,57,4,3,Human Resources,1,Married,25899,258990,7,Y,Yes,49,4,1,80,3,20,6,4,7,3,5,5
55,No,Travel_Frequently,1447,Software,27,2,Marketing,1,1712,4,Male,80,2,4,Sales Executive,3,Divorced,5142,97698,1,Y,No,14,1,1,80,3,2,6,3,1,1,1,1
18,Yes,Travel_Rarely,1446,Sales,8,5,Life Sciences,1,1713,4,Female,97,1,1,Laboratory Technician,4,Single,29365,880950,0,Y,Yes,12,3,3,80,2,38,1,3,32,7,22,8
49,No,Non-Travel,328,Hardware,39,1,Other,1,1714,2,Female,120,3,4,Manufacturing Director,3,Married,16722,100332,8,Y,No,26,2,2,80,4,16,1,3,9,1,3,2
49,No,Non-Travel,763,Hardware,15,5,Technical Degree,1,1715,3,Female,185,1,4,Research Director,4,Single,34791,521865,8,Y,No,32,1,4,80,1,20,5,3,16,1,2,10
22,No,Travel_Rarely,1265,Software,42,2,Marketing,1,1716,2,Male,114,3,2,Manufacturing Director,3,Divorced,18882,472050,2,Y,Yes,16,1,4,80,4,40,6,4,7,1,1,7
54,Yes,Travel_Rarely,419,Sales,34,5,Technical Degree,1,1717,3,Male,41,2,2,Human Resources,1,Divorced,40116,200580,8,Y,Yes,22,2,3,80,1,2,2,2,1,1,1,1
32,No,Travel_Rarely,349,Sales,45,5,Life Sciences,1,1718,2,Female,150,3,5,Manufacturing Director,2,Divorced,9395,253665,8,Y,Yes,30,1,2,80,3,25,3,2,24,1,18,21
32,No,Travel_Frequently,1013,Human Resources,18,4,Life Sciences,1,1719,2,Female,36,1,4,Research Director,1,Single,46359,185436,8,Y,Yes,6,2,2,80,3,37,4,4,27,3,5,20
32,Yes,Non-Travel,864,Sales,49,3,Life Sciences,1,1720,2,Male,37,2,3,Human Resources,1,Single,17692,123844,7,Y,No,35,2,3,80,4,16,2,4,11,6,9,4
45,No,Travel_Rarely,1281,Support,29,1,Other,1,1721,2,Male,82,4,4,Manufacturing Director,4,Divorced,38647,115941,2,Y,Yes,33,1,2,80,1,36,5,1,13,5,9,12
60,No,Non-Travel,935,Research & Development,28,4,Life Sciences,1,1722,4,Female,87,2,2,Human Resources,4,Single,8054,88594,0,Y,No,38,1,4,80,1,22,6,3,18,2,3,18
48,Yes,Travel_Rarely,959,Human Resources,7,2,Medical,1,1723,1,Female,34,4,5,Laboratory Technician,3,Married,36196,904900,3,Y,Yes,29,1,1,80,1,35,1,2,19,14,7,6
52,Yes,Travel_Rarely,302,Support,8,2,Other,1,1724,2,Female,67,2,2,Human Resources,3,Single,18170,417910,2,Y,Yes,2,1,1,80,4,32,5,3,16,13,2,16
26,No,Non-Travel,309,Sales,17,3,Life Sciences,1,1725,4,Female,45,1,1,Manager,3,Married,22162,465402,3,Y,Yes,7,3,4,80,2,34,4,4,20,2,7,6
56,Yes,Non-Travel,981,Software,27,4,Life Sciences,1,1726,1,Female,118,3,5,Sales Representative,2,Divorced,12720,25440,7,Y,No,40,4,2,80,4,18,2,3,8,8,1,4
37,Yes,Travel_Frequently,973,Software,22,4,Life Sciences,1,1727,3,Female,56,2,4,Manager,3,Married,26823,348699,0,Y,Yes,14,4,2,80,2,30,4,4,24,4,19,3
49,No,Travel_Frequently,698,Software,25,5,Other,1,1728,4,Female,172,2,2,Healthcare Representative,2,Single,44192,1237376,2,Y,Yes,39,4,4,80,3,18,6,3,10,4,1,8
30,No,Travel_Rarely,607,Human Resources,13,5,Medical,1,1729,2,Female,61,3,1,Sales Representative,1,Divorced,50018,150054,7,Y,No,40,1,3,80,2,21,1,1,3,3,3,1
51,Yes,Non-Travel,783,Support,31,4,Life Sciences,1,1730,3,Male,62,2,4,Manufacturing Director,4,Married,25611,204888,8,Y,No,2,2,2,80,4,40,5,2,38,30,2,36
56,Yes,Non-Travel,667,Research & Development,6,5,Life Sciences,1,1731,2,Male,36,2,2,Sales Representative,4,Single,21275,638250,4,Y,Yes,44,1,4,80,4,22,1,3,2,2,1,1
45,Yes,Travel_Frequently,1500,Research & Development,14,1,Life Sciences,1,1732,4,Female,151,2,1,Laboratory Technician,1,Divorced,32373,485595,7,Y,No,49,2,4,80,2,34,1,1,20,10,6,16
55,Yes,Non-Travel,874,Sales,18,1,Human Resources,1,1733,1,Male,82,2,1,Healthcare Representative,1,Married,8578,197294,0,Y,Yes,13,3,4,80,2,33,4,2,5,2,1,2
19,No,Non-Travel,182,Research & Development,33,2,Medical,1,1734,3,Female,166,2,1,Manager,1,Married,12862,192930,6,Y,Yes,20,3,1,80,2,34,6,2,7,3,7,7
22,Yes,Travel_Frequently,449,Support,10,1,Life Sciences,1,1735,3,Male,100,2,1,Developer,1,Married,49201,1328427,7,Y,No,8,2,3,80,1,4,1,3,2,2,2,1
41,Yes,Travel_Rarely,897,Research & Development,39,4,Technical Degree,1,1736,1,Female,99,3,3,Research Director,4,Divorced,50047,500470,2,Y,Yes,23,1,3,80,3,27,1,2,7,4,5,1
49,Yes,Travel_Frequently,1339,Sales,25,3,Medical,1,1737,4,Female,124,3,1,Healthcare Representative,1,Single,38550,1117950,1,Y,Yes,11,4,1,80,4,35,2,4,19,11,15,3
29,Yes,Non-Travel,1250,Software,41,1,Marketing,1,1738,4,Male,47,2,5,Sales Executive,2,Divorced,28743,747318,2,Y,Yes,27,1,1,80,2,30,6,4,3,2,2,3
19,No,Non-Travel,624,Sales,50,4,Other,1,1739,4,Female,64,2,4,Research Scientist,2,Married,25453,330889,6,Y,No,46,2,3,80,3,39,4,1,35,30,12,9
44,No,Travel_Frequently,790,Human Resources,3,3,Human Resources,1,1740,2,Female,68,4,2,Sales Representative,2,Divorced,25725,540225,2,Y,No,10,1,2,80,4,33,2,4,2,1,2,1
26,No,Non-Travel,232,Human Resources,34,2,Marketing,1,1741,4,Female,42,1,5,Sales Representative,3,Divorced,24829,223461,3,Y,No,0,2,2,80,4,13,5,1,9,3,1,5
60,No,Travel_Rarely,128,Software,10,1,Medical,1,1742,1,Female,81,2,4,Sales Representative,1,Single,2376,9504,2,Y,No,18,2,4,80,3,28,2,4,3,2,1,3
58,Yes,Travel_Rarely,847,Human Resources,33,1,Medical,1,1743,1,Female,170,4,3,Human Resources,2,Married,21183,317745,6,Y,No,10,3,1,80,4,5,3,2,3,1,1,1
20,Yes,Non-Travel,904,Hardware,11,3,Medical,1,1744,2,Male,103,2,3,Research Director,4,Divorced,42070,673120,0,Y,Yes,41,3,1,80,2,35,5,1,4,2,1,2
25,No,Travel_Frequently,423,Software,35,4,Human Resources,1,1745,3,Female,195,2,4,Manufacturing Director,2,Single,48847,781552,2,Y,No,12,1,1,80,1,39,4,1,8,5,2,7
47,Yes,Non-Travel,229,Support,30,5,Technical Degree,1,1746,1,Male,99,2,5,Manufacturing Director,4,Married,36957,554355,4,Y,Yes,41,1,3,80,4,19,1,1,5,2,1,4
21,No,Non-Travel,1327,Research & Development,47,1,Medical,1,1747,4,Female,147,1,1,Sales Executive,3,Single,47435,948700,6,Y,No,31,1,2,80,3,14,4,1,2,1,1,2
26,No,Non-Travel,253,Sales,42,1,Life Sciences,1,1748,4,Male,155,1,3,Sales Representative,4,Single,41364,330912,5,Y,Yes,29,2,2,80,1,21,3,4,12,1,1,4
42,No,Non-Travel,988,Research & Development,50,2,Marketing,1,1749,2,Male,115,1,2,Manager,3,Single,3410,88660,3,Y,Yes,2,1,3,80,1,16,4,1,13,6,2,3
60,No,Non-Travel,564,Support,28,3,Marketing,1,1750,2,Male,172,2,3,Manufacturing Director,4,Divorced,21472,64416,5,Y,No,40,4,1,80,3,14,6,1,1,1,1,1
46,Yes,Travel_Rarely,179,Software,3,3,Other,1,1751,4,Female,39,1,4,Sales Representative,4,Married,1240,9920,1,Y,Yes,7,1,1,80,2,19,5,2,13,2,10,3
